Portuguese Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
especular,0,0,0,0,0,0,0,0,0,0
especulação,0,0,0,1,0,1,0,1,0,0
especulativo,0,1,0,0,0,0,0,0,0,0
espéculo,0,0,0,0,0,0,0,0,0,0
Fala,0,0,0,0,0,0,1,0,0,0
mudo,0,0,0,0,0,0,0,0,0,0
Rapidez,0,0,0,0,0,0,0,0,0,0
rapidamente,0,0,0,0,0,0,0,0,0,0
velocímetro,0,0,0,0,0,0,0,0,0,0
estrada,0,0,0,0,0,0,0,0,0,0
veloz,0,0,0,0,0,0,1,0,0,0
fascinado,0,0,0,0,0,0,0,0,0,0
ortografia,0,0,0,0,0,0,1,0,0,0
Spencer,0,0,0,0,0,0,0,0,0,0
gasta,0,0,0,0,0,0,0,0,0,0
gasto,0,0,0,0,0,1,0,0,0,0
esperma,0,0,0,0,0,0,0,0,0,0
vomitar,0,0,1,0,0,0,0,0,0,0
esfera,0,0,0,0,0,0,0,0,0,0
esférico,0,0,0,0,0,0,0,0,0,0
esfinge,0,0,0,0,0,0,0,0,0,0
especiaria,0,0,0,0,0,0,1,0,0,0
apimentado,0,0,0,0,0,0,0,0,0,0
aranha,0,0,1,1,0,0,0,0,0,0
torneira,0,0,0,0,0,0,0,0,0,0
Espigão,0,0,0,1,0,0,0,0,0,0
cravado,0,0,0,0,0,0,0,0,0,0
espetado,0,0,0,0,0,0,0,0,0,0
derramar,0,0,0,0,0,0,0,0,0,0
rodar,0,0,0,0,0,0,0,0,0,0
espinhal,0,0,0,0,0,0,0,0,0,0
fuso,0,0,0,0,0,0,0,0,0,0
coluna,1,0,0,0,0,1,1,0,0,0
fiação,0,0,0,0,0,0,0,0,0,0
solteirona,0,0,0,1,0,1,0,1,0,0
espinhoso,0,0,0,0,0,0,0,0,0,0
espiral,0,0,0,0,0,0,0,0,0,0
pináculo,0,0,0,0,0,0,0,0,0,0
espírito,0,0,0,0,0,0,1,0,0,0
espíritos,0,1,0,0,1,0,1,0,1,0
espiritual,0,0,0,0,0,0,0,0,0,0
espiritualidade,0,0,0,0,0,0,0,0,0,0
cuspir,0,0,1,0,0,0,0,0,0,0
Despeito,1,0,0,0,0,1,0,0,0,0
rancoroso,1,0,0,0,0,1,0,0,0,0
respingo,0,0,0,0,0,0,0,0,1,0
baço,0,0,0,0,0,0,0,0,0,0
esplêndido,0,0,0,0,1,0,1,0,1,0
esplendor,0,1,0,0,1,0,1,0,1,0
emendar,0,0,0,0,0,0,0,0,0,0
spline,0,0,0,0,0,0,0,0,0,0
tala,0,0,0,0,0,0,0,0,0,0
lasca,0,0,0,0,0,1,0,0,0,0
dividir,0,0,0,0,0,1,0,0,0,0
divisão,0,0,0,0,0,1,0,1,0,0
fazer alarde,0,0,0,0,0,0,0,0,0,0
estragar,0,0,1,0,0,1,0,0,0,0
Spoiler,0,0,0,0,0,1,0,1,0,0
estragar,0,0,0,0,0,0,0,0,0,0
falou,0,0,0,0,0,1,0,0,0,0
falada,0,0,0,0,0,0,0,0,0,0
porta-voz,0,0,0,0,0,0,0,0,0,1
esponja,0,0,0,0,0,1,0,0,0,0
esponjoso,0,0,0,0,0,0,0,0,0,0
patrocinador,0,0,0,0,0,0,1,0,0,1
patrocínio,0,0,0,0,0,0,0,0,0,0
paródia,0,0,0,0,0,0,0,0,0,0
assustar,0,0,0,1,0,1,0,0,0,0
colher,0,0,0,0,0,0,0,0,0,0
colherada,0,0,0,0,0,0,0,0,0,0
esporádico,0,0,0,0,0,0,0,0,0,0
esporo,0,0,0,0,0,0,0,0,0,0
esporte,0,0,0,0,0,0,0,0,0,0
esportivo,0,0,0,0,0,0,0,0,0,0
Esportes,0,0,0,0,0,0,0,0,0,0
desportista,0,0,0,0,0,0,0,0,0,0
ver,0,0,0,0,0,0,0,0,0,0
impecável,0,0,0,0,0,0,1,0,0,1
identificado,0,0,0,0,0,0,0,0,0,0
manchado,0,0,0,0,0,0,0,0,0,0
cônjuge,0,0,0,0,0,0,0,0,0,0
cônjuge,0,0,0,0,1,0,1,0,0,1
bico; esquichar,0,0,0,0,0,0,0,0,0,0
entorse,0,0,0,0,0,1,0,1,0,0
expansão,0,0,0,0,0,0,0,0,0,0
pulverizar,0,0,0,0,0,0,0,0,0,0
espalhar,0,0,0,0,0,0,0,0,0,0
farra,0,0,0,0,0,1,0,0,0,0
aspersão,0,0,0,0,0,0,0,0,0,0
duende,0,0,0,1,0,1,0,0,0,0
brotar,0,0,0,0,0,0,0,0,0,0
abeto,0,0,0,0,0,0,1,0,0,0
estimular,0,0,0,1,0,0,0,0,0,0
espúrio,0,0,1,0,0,1,0,0,0,0
estimulado,0,0,0,0,0,0,0,0,0,0
jorrar,0,0,0,0,0,0,0,0,0,0
espião,0,0,0,0,0,0,0,0,0,0
esquadrão,0,0,0,0,0,0,0,0,0,0
esquadrão,0,0,0,0,0,0,0,0,0,0
tempestade,0,0,0,1,0,1,0,1,0,0
escamoso,0,0,0,0,0,0,0,0,0,0
quadrado,0,0,0,0,0,0,0,0,0,0
agachamento,0,0,0,0,0,0,0,0,0,0
posseiro,0,0,0,0,0,1,0,0,0,0
rangido,0,0,0,0,0,0,0,0,0,0
guincho,0,0,0,0,0,0,0,0,0,0
melindroso,0,0,1,1,0,1,0,0,0,0
espremer,0,0,0,0,0,0,0,0,0,0
apertando,0,0,0,0,0,0,0,0,0,0
esmagar,1,0,1,0,0,1,0,0,0,0
estrabismo,0,0,0,0,0,0,0,0,0,0
escudeiro,0,0,0,0,0,0,0,0,0,0
contorcer-se,0,0,1,0,0,1,0,0,0,0
esquilo,0,0,0,0,0,0,0,0,0,0
esguichar,0,0,0,0,0,0,0,0,0,0
punhalada,1,0,0,1,0,1,0,1,1,0
estabilidade,0,0,0,0,0,0,0,0,0,0
estábulo,0,0,0,0,0,0,1,0,0,1
staccato,0,0,0,0,0,0,1,0,0,0
pilha,0,0,0,0,0,0,0,0,0,0
funcionários,0,0,0,0,0,0,0,0,0,0
veado,0,0,0,0,0,0,0,0,0,0
palco,0,0,0,0,0,0,0,0,0,0
cambalear,0,0,0,0,0,0,0,0,1,0
assombroso,0,0,0,0,0,1,0,0,0,0
estagnado,0,0,0,0,0,1,0,1,0,0
estagnação,0,0,0,0,0,0,0,0,0,0
calmo,0,0,0,0,0,0,0,0,0,0
mancha,0,0,1,0,0,1,0,0,0,0
inoxidável,0,0,0,0,0,0,1,0,0,0
escada,0,0,0,0,0,0,0,0,0,0
Escadaria,0,0,0,0,0,0,0,0,0,0
escada,0,0,0,0,0,0,0,0,0,0
estaca,0,0,0,0,0,0,0,0,0,0
obsoleto,0,0,0,0,0,1,0,0,0,0
impasse,1,0,1,0,0,0,0,0,0,0
talo,0,0,0,1,0,1,0,0,0,0
parar,0,0,1,0,0,0,0,0,0,0
garanhão,0,0,0,0,0,0,1,0,0,0
barracas,0,0,0,0,0,0,0,0,0,0
robusto,0,0,0,0,0,0,1,0,0,0
energia,0,0,0,0,0,0,1,0,0,1
carimbo,0,0,0,0,0,0,0,0,0,0
ficar,0,0,0,0,0,0,0,0,0,0
padrão,0,0,0,0,0,0,0,0,0,0
padronizar,0,0,0,0,0,0,0,0,0,0
de pé,0,0,0,0,0,0,1,0,0,0
impasse,1,0,0,1,0,1,0,0,0,0
ponto de vista,0,0,0,0,0,0,0,0,0,0
paralisação,1,0,0,0,0,1,0,0,0,0
estrofe,0,0,0,0,0,0,0,0,0,0
grampo,0,0,0,0,0,0,0,0,0,0
Estrela,0,1,0,0,1,0,1,0,0,1
estibordo,0,0,0,0,0,0,0,0,0,0
amido,0,0,0,0,0,0,0,0,0,0
olhar fixamente,0,0,0,0,0,0,0,0,0,0
encarando,0,0,0,0,0,1,0,0,0,0
rígido,0,0,0,0,0,1,0,0,0,1
luz das estrelas,0,0,0,0,0,0,1,0,0,0
estrelado,0,1,0,0,1,0,1,0,0,0
estrelas,0,0,0,0,0,0,0,0,0,0
começar,0,1,0,0,0,0,0,0,0,0
de sobressalto,0,0,0,1,0,1,0,0,1,0
surpreendente,0,0,0,0,0,0,0,0,1,0
inanição,0,0,0,1,0,1,0,1,0,0
faminto,0,0,0,0,0,1,0,0,0,0
morrendo de fome,0,0,0,0,0,1,0,0,0,0
Estado,0,0,0,0,0,0,0,0,0,0
imponente,0,0,0,0,0,0,1,0,0,0
declaração,0,0,0,0,0,0,1,0,0,1
camarote,0,0,0,0,0,0,0,0,0,0
político,0,0,0,0,0,0,0,0,0,0
estático,0,0,0,0,0,0,0,0,0,0
estática,0,0,0,0,0,0,0,0,0,0
estação,0,0,0,0,0,0,0,0,0,0
estacionário,0,0,0,0,0,1,0,0,0,0
papelaria,0,0,0,0,0,0,0,0,0,0
estatística,0,0,0,0,0,0,0,0,0,1
estatístico,0,0,0,0,0,0,0,0,0,0
estator,0,0,0,0,0,0,0,0,0,0
estatuária,0,0,0,0,0,0,0,0,0,0
estátua,0,0,0,0,0,0,1,0,0,0
estatueta,0,0,0,0,0,0,0,0,0,0
estatura,0,0,0,0,0,0,0,0,0,0
status,0,0,0,0,0,0,1,0,0,0
estatuto,0,0,0,0,0,0,0,0,0,0
legal,0,0,0,0,0,0,0,0,0,0
firme,0,0,0,0,0,0,1,0,0,0
aduela,0,0,0,0,0,1,0,0,0,0
fique,0,0,0,0,0,0,0,0,0,0
fiquei,0,0,0,0,0,0,0,0,0,0
fica,0,0,0,0,0,0,0,0,0,0
lugar,0,0,0,0,0,0,0,0,0,0
firme,0,0,0,0,0,0,1,0,0,1
estável,0,0,0,0,0,0,0,0,1,1
roubar,1,0,0,1,0,1,0,1,0,0
roubando,0,0,1,1,0,1,0,0,0,0
furtividade,0,0,0,0,0,0,0,0,1,0
furtivamente,0,0,0,0,0,0,0,0,1,0
furtivo,0,1,0,1,0,1,0,0,1,0
barco a vapor,0,0,0,0,0,0,0,0,0,0
vaporizador,0,0,0,0,0,0,0,0,0,0
rolo compressor,0,0,0,0,0,0,0,0,0,0
navio a vapor,0,0,0,0,0,0,0,0,0,0
fumegante,0,0,0,0,0,0,0,0,0,0
aço,0,0,0,0,0,0,0,0,0,0
íngreme,0,0,0,0,0,0,0,0,0,0
campanário,0,0,0,0,0,0,0,0,0,0
dirigir,0,0,0,0,0,0,0,0,0,0
estelar,0,0,0,0,0,0,1,0,0,0
tronco,0,0,0,0,0,0,0,0,0,0
fedor,0,0,0,0,0,0,0,0,0,0
estêncil,0,0,0,0,0,0,0,0,0,0
degrau,0,0,0,0,0,0,0,0,0,0
estepe,0,0,0,0,0,0,0,0,0,0
degraus,0,0,0,0,0,0,0,0,0,0
estereoscópico,0,0,0,0,0,0,0,0,0,0
estereótipo,0,0,0,0,0,1,0,0,0,0
estereotipado,0,0,0,0,0,1,0,0,0,0
estéril,0,0,0,0,0,1,0,1,0,0
esterilidade,0,0,0,0,0,1,0,0,0,0
libras esterlinas,1,1,0,0,1,1,1,0,0,1
popa,0,0,0,0,0,1,0,0,0,0
estetoscópio,0,0,0,0,0,0,0,0,0,0
ensopado,0,0,0,0,0,0,0,0,0,0
comissário de bordo,0,0,0,0,0,0,1,0,0,1
mordomia,0,0,0,0,0,0,0,0,0,0
grudar,0,0,0,0,0,0,0,0,0,0
colando,0,0,0,0,0,0,0,0,0,0
pegajoso,0,0,1,0,0,0,0,0,0,0
rígido,0,0,0,0,0,1,0,0,0,0
endurecer,0,0,0,0,0,0,0,0,0,0
rigidez,0,0,0,0,0,1,0,0,0,0
sufocar,0,0,0,0,0,1,0,0,0,0
sufocado,1,0,0,1,0,1,0,1,0,0
sufocante,0,0,0,0,0,0,0,0,0,0
estigma,1,0,1,1,0,1,0,1,0,0
estilo,0,0,0,0,0,0,0,0,0,0
estilete,0,0,0,0,0,0,0,0,0,0
natimorto,0,0,0,0,0,1,0,1,0,0
quietude,0,0,0,1,0,0,1,1,0,0
palafitas,0,0,0,0,0,0,0,0,0,0
estimulante,0,0,0,0,0,0,0,0,0,0
estimulação,0,0,0,0,0,0,0,0,0,0
estímulo,0,0,0,0,0,0,0,0,0,0
picada,1,0,0,1,0,1,0,0,0,0
pungente,0,0,0,0,0,1,0,0,0,0
avarento,1,0,1,1,0,1,0,1,0,0
fedor,0,0,1,0,0,1,0,0,0,0
fedorento,0,0,1,0,0,1,0,0,0,0
período,0,0,0,1,0,1,0,1,0,0
estipular,0,0,0,0,0,0,0,0,0,0
estipulação,0,0,0,0,0,0,0,0,0,0
mexer,0,0,0,0,0,0,0,0,0,0
mexendo,0,0,0,0,0,0,0,0,0,0
ponto,0,0,0,0,0,0,0,0,0,0
estoque,0,0,0,0,0,0,0,0,0,0
corretor da bolsa,0,0,0,0,0,0,0,0,0,0
meia,0,0,0,0,0,0,0,0,0,0
ações,0,0,0,0,0,1,0,0,0,0
roubaram,0,0,0,0,0,0,0,0,0,0
roubado,1,0,0,0,0,1,0,0,0,0
estômago,0,0,1,0,0,0,0,0,0,0
pedra,1,0,0,0,0,1,0,0,0,0
apedrejado,0,0,0,0,0,1,0,0,0,0
grés,0,0,0,0,0,0,0,0,0,0
pedregoso,0,0,0,0,0,0,0,0,0,0
banco,0,0,0,0,0,0,0,0,0,0
fezes,0,0,1,0,0,1,0,0,0,0
inclinar-se,0,0,0,0,0,0,0,0,0,0
Pare,0,0,0,0,0,0,0,0,0,0
paralisação,0,0,0,0,0,1,0,0,0,0
rolha,0,0,0,0,0,0,0,0,0,0
parando,0,0,0,0,0,0,0,0,0,0
cronômetro,0,0,0,0,0,0,0,0,0,0
armazenar,0,0,0,0,0,0,0,0,0,0
armazenar,0,1,0,0,0,0,1,0,0,0
armazém,0,0,0,0,0,0,0,0,0,0
armazenando,0,0,0,0,0,0,0,0,0,0
tempestade,1,0,0,0,0,1,0,0,0,0
tempestade,1,0,0,0,0,0,0,0,0,0
tormentoso,0,0,0,1,0,1,0,0,0,0
história,0,0,0,0,0,0,0,0,0,0
cerveja preta,0,0,0,0,0,0,0,0,0,0
fogão,0,0,0,0,0,0,0,0,0,0
arrumar,0,0,0,0,0,0,0,0,0,0
atitude indecisa,0,0,0,0,0,0,0,0,0,0
endireitar,0,0,0,0,0,0,0,0,0,0
para a frente,0,0,0,0,0,0,1,0,0,1
imediatamente,0,0,0,0,0,0,0,0,0,0
tenso,1,0,0,0,0,1,0,0,0,0
estreito,0,0,0,0,0,0,0,0,0,0
estreito,0,0,0,1,0,1,0,0,0,0
fio,0,0,0,0,0,0,0,0,0,0
encalhado,0,0,0,0,0,1,0,0,0,0
desconhecido,0,0,0,1,0,1,0,0,0,0
estrangular,1,0,1,1,0,1,0,1,1,0
alça,0,0,0,0,0,0,0,0,0,0
amarrar,0,0,0,0,0,0,0,0,0,0
estratos,0,0,0,0,0,0,0,0,0,0
estratégico,0,0,0,0,0,0,1,0,0,0
estrategista,0,1,0,0,0,0,1,0,0,1
estratégia,0,0,0,0,0,0,0,0,0,0
estratificação,0,0,0,0,0,0,0,0,0,0
estrato,0,0,0,0,0,0,0,0,0,0
estrato,0,0,0,0,0,0,0,0,0,0
Palha,0,0,0,0,0,0,0,0,0,0
disperso,0,0,0,0,0,1,0,0,0,0
à risca,0,0,0,0,0,0,0,0,0,0
listrado,0,0,0,0,0,0,0,0,0,0
fluxo,0,0,0,0,0,0,0,0,0,0
flâmula,0,0,0,0,0,0,0,0,0,0
transmissão,0,0,0,0,0,0,0,0,0,0
rua,0,0,0,0,0,0,0,0,0,0
força,0,0,0,0,0,0,1,0,0,1
fortalecer,0,0,0,0,0,0,1,0,0,0
Reforço,0,0,0,0,1,0,1,0,0,1
extenuante,0,0,0,0,0,0,0,0,0,0
estresse,0,0,0,0,0,1,0,0,0,0
esticar,0,0,0,0,0,0,0,0,0,0
maca,0,0,0,1,0,0,0,1,0,0
acometido,0,0,0,0,0,0,0,1,0,0
passo largo,0,0,0,0,0,0,0,0,0,0
contenda,1,0,0,0,0,1,0,0,0,0
ataque,1,0,0,0,0,1,0,0,0,0
impressionante,0,0,0,0,0,0,1,0,0,0
surpreendentemente,0,0,0,0,0,0,1,0,0,0
corda,0,0,0,0,0,0,0,0,0,0
fibroso,0,0,0,0,0,0,0,0,0,0
faixa,0,0,0,0,0,1,0,1,0,0
listra,0,0,0,0,0,1,0,0,0,0
despojado,1,1,1,1,0,1,0,1,0,0
esforço,0,1,0,0,0,0,0,0,0,0
estroboscópio,0,0,0,0,0,0,0,0,0,0
derrame,0,0,0,1,0,1,0,1,0,0
passeio,0,0,0,0,0,0,0,0,0,0
fortaleza,0,0,0,0,0,0,0,0,0,0
fortemente,0,0,0,0,0,0,1,0,0,0
estrutural,0,0,0,0,0,0,0,0,0,1
estrutura,0,0,0,0,0,0,1,0,0,1
luta,1,0,0,1,0,1,0,1,0,0
pavonear,0,0,0,0,0,1,0,0,0,0
restolho,0,0,0,0,0,0,0,0,0,0
teimosia,0,0,0,0,0,0,0,0,0,0
atarracado,0,0,0,0,0,0,0,0,0,0
reboco,0,0,0,0,0,0,0,0,0,0
grudou,0,0,0,0,0,0,0,0,0,0
viga,0,0,0,0,0,0,1,0,0,0
estudado,0,0,0,0,0,0,0,0,0,0
aluna,0,0,0,0,0,0,0,0,0,0
estudado,0,0,0,0,0,0,0,0,0,0
estúdio,0,0,0,0,0,0,0,0,0,0
estudar,0,0,0,0,0,0,1,0,0,0
material,0,0,0,0,0,0,0,0,0,0
estofamento,0,0,0,0,0,0,0,0,0,0
abafado,0,0,0,0,0,1,0,0,0,0
tropeçar,0,0,0,0,0,1,0,0,0,0
toco,0,0,0,0,0,0,0,0,0,0
atordoado,0,0,0,1,0,1,0,0,1,0
façanha,0,0,0,0,0,0,0,0,0,0
atrofiado,0,0,0,0,0,1,0,0,0,0
estupendo,0,0,0,0,0,0,0,0,0,0
estúpido,0,0,0,0,0,1,0,0,0,0
estupidez,0,0,0,0,0,1,0,0,0,0
estupor,0,0,0,0,0,1,0,0,0,0
resistente,0,0,0,0,0,0,1,0,0,0
esturjão,0,0,0,0,0,0,0,0,0,0
gaguejar,0,0,0,0,0,0,0,0,0,0
chiqueiro,0,0,1,0,0,1,0,0,0,0
estilo,0,0,0,0,0,0,0,0,0,0
à moda,0,0,0,0,0,0,0,0,0,0
subatômico,0,0,0,0,0,0,0,0,0,0
subcomissão,0,0,0,0,0,0,0,0,0,0
subconsciente,0,0,0,0,0,0,0,0,0,0
subcutâneo,0,0,0,0,0,0,0,0,0,0
subdividir,0,0,0,0,0,0,0,0,0,0
subdivisão,0,0,0,0,0,0,0,0,0,0
subducção,0,0,0,0,0,0,0,0,0,0
subjugar,0,0,0,0,0,1,0,0,0,0
subjugado,0,0,0,0,0,0,0,0,0,0
subito,0,0,0,0,0,0,0,0,1,0
sujeito,0,0,0,0,0,1,0,0,0,0
submetido,0,0,0,0,0,1,0,1,0,0
sujeição,0,0,0,0,0,1,0,0,0,0
subjetivo,0,0,0,0,0,0,0,0,0,0
subjugação,1,0,1,1,0,1,0,1,0,0
sublimação,0,0,0,0,1,0,1,0,0,0
subliminar,0,0,0,0,0,0,0,0,0,0
submarino,0,0,0,0,0,0,0,0,0,0
submerso,0,0,0,0,0,0,0,0,0,0
submersível,0,0,0,0,0,0,0,0,0,0
submissão,0,0,0,0,0,0,0,0,0,0
enviar,0,1,0,0,0,0,0,0,0,0
subordinar,0,0,0,1,0,1,0,0,0,0
subordinação,0,0,0,0,0,0,0,0,0,0
subtrama,0,0,0,0,0,0,0,0,0,0
intimação,0,0,0,0,0,1,0,0,0,0
se inscrever,0,1,0,0,0,0,0,0,0,0
inscrição,0,0,0,0,0,0,0,0,0,0
subsequência,0,0,0,0,0,0,0,0,0,0
subseqüente,0,0,0,0,0,0,0,0,0,0
subseqüentemente,0,0,0,0,0,0,0,0,0,0
subconjunto,0,0,0,0,0,0,0,0,0,0
diminuir,0,0,0,0,0,0,0,0,0,0
subsidência,0,0,0,0,0,1,0,1,0,0
subsidiária,0,0,0,0,0,0,0,0,0,0
subsidiar,0,0,0,0,0,0,0,0,0,0
subvenção,1,0,1,0,0,1,0,0,0,0
subsistir,0,0,0,0,0,1,0,0,0,0
subsistência,0,0,0,0,0,0,0,0,0,0
subsolo,0,0,0,0,0,0,0,0,0,0
substância,0,0,0,0,0,0,1,0,0,0
substancialmente,0,0,0,0,0,0,0,0,0,0
fundamentar,0,0,0,0,0,0,0,0,0,1
substantivo,0,0,0,0,0,0,1,0,0,0
substituto,0,0,0,0,0,0,0,0,0,0
substituído,0,0,0,0,0,0,0,0,0,0
substituição,0,0,0,0,0,0,0,0,0,0
subestrutura,0,0,0,0,0,0,0,0,0,0
subterrâneo,0,0,0,0,0,0,0,0,0,0
sutil,0,0,0,0,0,0,0,0,0,0
sutileza,0,0,0,0,0,0,0,0,0,0
subtrair,0,0,0,0,0,1,0,0,0,0
subtração,0,0,0,0,0,0,0,0,0,0
subtipo,0,0,0,0,0,0,0,0,0,0
subúrbio,0,0,0,0,0,0,0,0,0,0
suburbano,0,0,0,0,0,0,0,0,0,0
subúrbios,0,0,0,0,0,0,0,0,0,0
subversão,1,0,0,1,0,1,0,0,0,0
subversivo,1,0,0,0,0,1,0,0,1,0
subverter,0,0,1,1,0,1,0,1,0,0
metrô,0,0,0,0,0,0,0,0,0,0
ter sucesso,0,1,0,0,1,0,1,0,1,1
tendo sucesso,0,1,0,0,1,0,1,0,0,1
sucesso,0,1,0,0,1,0,1,0,0,0
bem sucedido,0,1,0,0,1,0,1,0,0,1
sucessão,0,0,0,0,0,0,0,0,0,0
sucessivo,0,0,0,0,0,0,0,0,0,0
sucessor,0,0,0,0,0,0,0,0,0,0
sucinto,0,0,0,0,0,0,1,0,0,0
suculento,0,0,0,0,0,1,1,0,0,0
sucumbir,0,0,0,0,0,1,0,0,0,0
chupar,0,0,0,0,0,1,0,0,0,0
otário,1,0,0,0,0,1,0,0,0,0
sucção,0,0,0,0,0,0,0,0,0,0
mamando,0,0,0,0,0,0,0,0,0,0
sucção,0,0,0,0,0,0,0,0,0,0
repentino,0,0,0,0,0,0,0,0,1,0
De repente,0,0,0,0,0,0,0,0,1,0
processar,1,0,0,0,0,1,0,1,0,0
Sofra,0,0,0,0,0,1,0,0,0,0
sofredor,0,0,0,1,0,1,0,1,0,0
Sofrimento,0,0,1,1,0,1,0,1,0,0
satisfazer,0,0,0,0,0,0,0,0,0,0
suficiência,0,0,0,0,0,0,1,0,0,0
suficiente,0,0,0,0,0,0,0,0,0,0
suficientemente,0,0,0,0,0,0,0,0,0,0
sufixo,0,0,0,0,0,0,0,0,0,0
sufocante,0,0,1,1,0,1,0,1,0,0
asfixia,1,0,0,1,0,1,0,0,0,0
açúcar,0,0,0,0,0,0,1,0,0,0
sugerir,0,0,0,0,0,0,0,0,0,1
sugestão,0,0,0,0,0,0,0,0,0,0
sugestivo,0,0,0,0,0,0,0,0,0,0
suicida,1,0,1,1,0,1,0,1,0,0
suicídio,1,0,0,1,0,1,0,1,0,0
Traje,0,0,0,0,0,0,0,0,0,0
adequado,0,0,0,0,0,0,1,0,0,0
suíte,0,0,0,0,0,0,0,0,0,0
pretendente,0,0,0,0,0,0,0,0,0,0
taciturno,1,0,0,0,0,1,0,1,0,0
enxofre,0,0,0,0,0,0,0,0,0,0
sultão,0,0,0,1,0,0,0,0,0,0
abafado,0,0,0,0,0,0,1,0,0,0
soma,0,0,0,0,0,0,0,0,0,0
sumariamente,0,0,0,0,0,0,0,0,0,0
resumir,0,0,0,0,0,0,0,0,0,0
resumo,0,0,0,0,0,0,0,0,0,0
soma,0,0,0,0,0,0,0,0,0,0
verão,0,0,0,0,0,0,0,0,0,0
cume,0,0,0,0,0,0,0,0,0,0
convocar,0,0,0,0,0,0,0,0,0,0
convocação,0,0,0,0,0,1,0,0,0,0
sumô,0,0,0,0,0,0,0,0,0,0
cárter,0,0,1,0,0,0,0,0,0,0
suntuoso,0,0,0,0,0,0,0,0,0,0
Sol,0,1,0,0,1,0,1,0,1,1
raio de Sol,0,0,0,0,0,0,0,0,0,0
relógio de sol,0,1,0,0,0,0,0,0,0,1
pôr do sol,0,0,0,0,0,0,0,0,0,0
diversos,0,0,0,0,0,0,0,0,0,0
oculos de sol,0,0,0,0,0,0,0,0,0,0
oculos escuros,0,0,0,0,0,0,0,0,0,0
afundado,0,0,1,1,0,1,0,1,0,0
sem sol,0,0,0,0,0,0,0,0,0,0
luz solar,0,0,0,0,0,0,0,0,0,0
ensolarado,0,1,0,0,1,0,1,0,1,0
nascer do sol,0,0,0,0,0,0,0,0,0,0
pôr do sol,0,1,0,0,0,0,1,0,0,0
brilho do sol,0,0,0,0,1,0,1,0,0,0
aposentadoria,0,0,0,0,0,0,0,0,0,0
soberbo,0,0,0,0,0,0,1,0,0,0
superficial,0,0,0,0,0,1,0,0,0,0
supérfluo,0,0,0,0,0,1,0,0,0,0
sobre-humano,0,0,0,0,0,0,1,0,0,0
sobreposto,0,0,0,0,0,0,0,0,0,0
superintendente,0,0,0,0,0,0,0,0,0,0
superior,0,0,0,0,0,0,1,0,0,0
superioridade,0,0,0,0,0,0,1,0,0,0
superlativo,0,0,0,0,0,0,0,0,0,0
Super homen,0,0,0,0,1,0,1,0,0,1
supermercado,0,0,0,0,0,0,0,0,0,0
sobrenadante,0,0,0,0,0,0,0,0,0,0
sobrenatural,0,0,0,0,0,0,0,0,0,0
sobreposição,0,0,0,0,0,0,0,0,0,0
substituir,0,0,0,0,0,0,0,0,0,0
Super estrela,0,0,0,0,1,0,1,0,0,1
superstição,0,0,0,1,0,1,1,0,0,0
supersticioso,0,1,0,1,0,1,0,0,0,0
supervisionar,0,0,0,0,0,0,0,0,0,0
supervisão,0,0,0,0,0,0,0,0,0,0
Supervisor,0,0,0,0,0,0,0,0,0,0
jantar,0,0,0,0,0,0,0,0,0,0
suplantar,0,0,0,0,0,0,0,0,0,0
flexível,0,0,0,0,0,0,0,0,0,0
suplemento,0,0,0,0,0,0,0,0,0,0
suplementar,0,0,0,0,0,0,0,0,0,0
suplementar,0,0,0,0,0,0,0,0,0,0
súplica,0,0,0,0,0,0,1,0,0,1
suprimentos,0,0,0,0,0,0,1,0,0,0
fornecer,0,0,0,0,0,0,1,0,0,0
suportado,0,0,0,0,0,0,1,0,0,0
torcedor,0,0,0,0,1,0,1,0,0,1
simpatizantes,0,0,0,0,0,0,0,0,0,0
apoiando,0,0,0,0,0,0,1,0,0,1
suponha,0,0,0,0,0,0,0,0,0,0
supondo,0,0,0,0,0,0,0,0,0,0
suposição,0,0,0,0,0,0,0,0,0,0
suprimir,1,0,0,1,0,1,0,1,0,0
supressão,1,0,1,1,0,1,0,0,0,0
supremacia,1,1,0,1,1,1,1,0,1,1
supremo,0,0,0,0,0,0,1,0,0,0
supremamente,0,0,0,0,0,0,1,0,0,0
sobretaxa,1,0,0,0,0,1,0,0,0,0
fiador,0,0,0,0,0,0,1,0,0,1
surfar,0,0,0,0,0,0,0,0,0,0
superfície,0,0,0,0,0,0,0,0,0,0
surto,0,0,0,0,0,0,0,0,1,0
cirurgião,0,0,0,0,0,0,0,0,0,0
cirurgia,0,0,0,1,0,0,0,1,0,0
grosseiro,1,0,1,0,0,1,0,0,0,0
supor,0,0,0,0,0,0,1,0,0,0
sobrenome,0,0,0,0,0,0,0,0,0,0
superando,0,0,0,0,0,0,1,0,0,0
excedente,0,0,0,0,0,0,0,0,0,0
surpresa,0,0,0,1,1,0,1,0,1,0
surpreso,0,0,0,0,0,0,0,0,1,0
surpreendente,0,0,0,0,0,0,0,0,1,0
surpreendentemente,0,1,0,0,0,0,0,0,1,0
render,0,0,0,1,0,1,0,1,0,0
entregando-se,0,0,0,0,0,1,0,1,0,0
substituto,0,0,0,0,0,0,0,0,0,1
cercar,0,1,0,0,0,1,1,0,0,0
em torno da,0,0,0,0,0,0,0,0,0,0
